"student_id","name","total_enrollments","avg_completion_pct","engagement_segment"
"STU01780","Sari Saputra",3,23.67,"Low Engagement"
"STU01323","Eka Iskandar",0,0.00,"Inactive"
"STU01077","Intan Iskandar",0,0.00,"Inactive"
"STU01388","Panji Putra",6,54.67,"Low Engagement"
"STU02884","Tia Hidayat",4,53.25,"Low Engagement"
"STU01188","Naufal Lestari",3,48.67,"Low Engagement"
"STU01462","Rahmat Wulandari",3,97.00,"Focused Learner"
"STU00956","Winda Pramudita",1,100.00,"Focused Learner"
"STU01084","Tia Santoso",3,46.33,"Low Engagement"
"STU02654","Krisna Putra",5,83.60,"Focused Learner"
"STU00145","Indah Pramudita",3,23.00,"Low Engagement"
"STU02022","Rahmat Hakim",0,0.00,"Inactive"
"STU01693","Dito Nugroho",9,60.22,"At Risk"
"STU01357","Satria Setiawan",2,25.50,"Low Engagement"
"STU02980","Iqbal Cahyani",6,32.17,"Low Engagement"
"STU01626","Dimas Iskandar",8,39.25,"At Risk"
"STU00894","Krisna Putra",4,64.50,"Low Engagement"
"STU00168","Satria Wijaya",2,54.50,"Low Engagement"
"STU00353","Permata Wijaya",4,17.75,"Low Engagement"
"STU02373","Ferdi Hakim",0,0.00,"Inactive"
"STU02477","Intan Yusuf",4,29.00,"Low Engagement"
"STU01484","Indah Setyowati",2,65.50,"Low Engagement"
"STU01211","Mawar Putra",3,78.67,"Low Engagement"
"STU01868","Panji Mahendra",0,0.00,"Inactive"
"STU02021","Eko Pramudita",0,0.00,"Inactive"
"STU02560","Olivia Lestari",1,65.00,"Low Engagement"
"STU01548","Kirana Pramudita",5,91.80,"Focused Learner"
"STU02313","Reno Saputra",0,0.00,"Inactive"
"STU01184","Umi Saputra",1,100.00,"Focused Learner"
"STU02254","Hadi Ramadhan",3,68.00,"Low Engagement"
"STU00769","Gita Permadi",2,57.00,"Low Engagement"
"STU00341","Galih Hapsari",2,14.00,"Low Engagement"
"STU00710","Adi Wibowo",0,0.00,"Inactive"
"STU02605","Galih Wibowo",11,68.00,"At Risk"
"STU00947","Ferdi Hidayat",9,54.89,"At Risk"
"STU00552","Rahmat Saputra",4,53.75,"Low Engagement"
"STU02545","Ferdi Cahyani",7,74.14,"Low Engagement"
"STU02927","Citra Wibowo",3,68.33,"Low Engagement"
"STU00382","Nita Hidayat",1,54.00,"Low Engagement"
"STU00274","Umi Wulandari",0,0.00,"Inactive"
"STU00074","Maya Setiawan",0,0.00,"Inactive"
"STU00367","Adi Permadi",1,5.00,"Low Engagement"
"STU01629","Andi Wijaya",4,36.75,"Low Engagement"
"STU00240","Bayu Putra",2,35.50,"Low Engagement"
"STU00967","Fitri Santoso",5,88.80,"Focused Learner"
"STU00934","Yoga Permadi",1,9.00,"Low Engagement"
"STU01399","Galih Yusuf",7,43.00,"Low Engagement"
"STU00065","Rizky Wulandari",0,0.00,"Inactive"
"STU02272","Nita Kurniawan",4,60.25,"Low Engagement"
"STU01735","Budi Hakim",7,52.29,"Low Engagement"
"STU02107","Citra Santoso",0,0.00,"Inactive"
"STU02534","Mawar Setyowati",3,66.00,"Low Engagement"
"STU00842","Umi Hapsari",4,47.50,"Low Engagement"
"STU00744","Luthfi Putra",6,37.67,"Low Engagement"
"STU00735","Ayu Lestari",0,0.00,"Inactive"
"STU00779","Satria Maulana",3,10.00,"Low Engagement"
"STU01311","Rahmat Iskandar",0,0.00,"Inactive"
"STU01315","Rahmat Wijaya",6,66.33,"Low Engagement"
"STU00519","Dito Cahyani",9,70.22,"At Risk"
"STU01845","Ayu Iskandar",0,0.00,"Inactive"
"STU01221","Surya Anggara",1,2.00,"Low Engagement"
"STU02286","Iqbal Nugroho",6,25.50,"Low Engagement"
"STU02819","Olivia Hapsari",5,33.20,"Low Engagement"
"STU00112","Siti Pertiwi",2,50.00,"Low Engagement"
"STU01545","Umi Pramudita",0,0.00,"Inactive"
"STU00213","Budi Ramadhan",8,77.75,"At Risk"
"STU01222","Vina Kusuma",6,51.17,"Low Engagement"
"STU02241","Fajar Kurniawan",3,51.67,"Low Engagement"
"STU01699","Rahmat Kurniawan",7,35.86,"Low Engagement"
"STU00011","Maya Hidayat",5,54.60,"Low Engagement"
"STU02339","Yuni Setyowati",6,8.83,"Low Engagement"
"STU02055","Mega Hakim",3,4.67,"Low Engagement"
"STU01615","Iqbal Wijaya",0,0.00,"Inactive"
"STU00761","Eko Iskandar",2,5.00,"Low Engagement"
"STU02709","Intan Wulandari",9,52.00,"At Risk"
"STU00283","Gita Nugroho",5,77.20,"Low Engagement"
"STU02859","Gita Pertiwi",4,26.75,"Low Engagement"
"STU01985","Gita Lestari",9,32.33,"At Risk"
"STU01651","Budi Pramudita",3,55.00,"Low Engagement"
"STU00042","Tia Pramudita",3,35.33,"Low Engagement"
"STU02027","Yuni Saputra",1,100.00,"Focused Learner"
"STU00845","Luthfi Setyowati",2,87.00,"Focused Learner"
"STU00549","Bagus Rahmawati",3,76.33,"Low Engagement"
"STU02992","Rizky Yusuf",1,3.00,"Low Engagement"
"STU01439","Bayu Hapsari",6,62.17,"Low Engagement"
"STU01988","Putra Kusuma",0,0.00,"Inactive"
"STU00537","Yoga Kusuma",3,57.67,"Low Engagement"
"STU01646","Dito Yusuf",5,39.40,"Low Engagement"
"STU01219","Gilang Anggara",4,94.25,"Focused Learner"
"STU02103","Sinta Hidayat",3,97.00,"Focused Learner"
"STU02809","Kirana Cahyani",4,76.50,"Low Engagement"
"STU02479","Panji Nugroho",4,74.75,"Low Engagement"
"STU01689","Rizky Hakim",1,5.00,"Low Engagement"
"STU02374","Yoga Pramudita",6,47.83,"Low Engagement"
"STU01333","Mawar Susanto",3,25.00,"Low Engagement"
"STU00558","Galih Anggraini",3,30.00,"Low Engagement"
"STU02044","Rahmat Wibowo",0,0.00,"Inactive"
"STU01724","Galih Santoso",6,51.33,"Low Engagement"
"STU00871","Tia Hakim",2,42.50,"Low Engagement"
"STU01787","Siti Anggraini",4,38.50,"Low Engagement"
"STU00097","Winda Lestari",3,50.00,"Low Engagement"
"STU02733","Citra Hakim",6,71.33,"Low Engagement"
"STU02014","Nadia Cahyani",5,49.80,"Low Engagement"
"STU00940","Budi Cahyani",3,32.67,"Low Engagement"
"STU01854","Lestari Yusuf",0,0.00,"Inactive"
"STU00137","Budi Anggara",6,43.83,"Low Engagement"
"STU01939","Dito Setyowati",1,96.00,"Focused Learner"
"STU00864","Naufal Setyowati",2,58.00,"Low Engagement"
"STU02425","Satria Putra",6,46.33,"Low Engagement"
"STU02182","Adi Wijaya",3,35.67,"Low Engagement"
"STU01916","Vina Damayanti",11,41.45,"At Risk"
"STU02380","Siti Saputra",2,31.00,"Low Engagement"
"STU00553","Rahmat Anggraini",2,89.00,"Focused Learner"
"STU02089","Bayu Saputra",5,61.00,"Low Engagement"
"STU02964","Sinta Setiawan",5,61.80,"Low Engagement"
"STU02427","Sinta Maulana",1,4.00,"Low Engagement"
"STU01137","Surya Wibowo",11,54.45,"At Risk"
"STU00791","Gilang Pramudita",0,0.00,"Inactive"
"STU02077","Putra Cahyani",2,53.50,"Low Engagement"
"STU00123","Budi Hidayat",3,50.33,"Low Engagement"
"STU02693","Fitri Kurniawan",3,30.00,"Low Engagement"
"STU02512","Vina Kurniawan",1,25.00,"Low Engagement"
"STU02391","Umi Cahyani",5,51.20,"Low Engagement"
"STU00861","Mega Pratama",11,48.00,"At Risk"
"STU00529","Lestari Pertiwi",1,37.00,"Low Engagement"
"STU01279","Budi Santoso",1,100.00,"Focused Learner"
"STU02448","Arif Kurniawan",3,88.67,"Focused Learner"
"STU01897","Galih Iskandar",0,0.00,"Inactive"
"STU00664","Siti Anggara",2,2.50,"Low Engagement"
"STU00747","Dewi Hidayat",0,0.00,"Inactive"
"STU00953","Sinta Setyowati",1,4.00,"Low Engagement"
"STU02588","Kirana Hapsari",0,0.00,"Inactive"
"STU01700","Gita Anggara",11,72.27,"At Risk"
"STU00243","Yoga Wijaya",5,91.00,"Focused Learner"
"STU00041","Sari Cahyani",3,60.67,"Low Engagement"
"STU00658","Tia Kusuma",2,25.50,"Low Engagement"
"STU02869","Galih Nugroho",1,3.00,"Low Engagement"
"STU01212","Dito Santoso",2,51.50,"Low Engagement"
"STU00787","Fajar Maulana",11,46.55,"At Risk"
"STU02346","Bayu Permadi",5,32.00,"Low Engagement"
"STU01042","Satria Maulana",3,27.00,"Low Engagement"
"STU01990","Eko Hapsari",2,43.50,"Low Engagement"
"STU02057","Permata Santoso",1,100.00,"Focused Learner"
"STU00612","Hana Setiawan",5,46.20,"Low Engagement"
"STU00102","Hendra Susanto",3,69.67,"Low Engagement"
"STU02184","Reza Santoso",2,59.50,"Low Engagement"
"STU02404","Dimas Pratama",3,62.33,"Low Engagement"
"STU00711","Panji Putra",1,100.00,"Focused Learner"
"STU02060","Bagus Kurniawan",1,36.00,"Low Engagement"
"STU02770","Rizky Hakim",3,49.33,"Low Engagement"
"STU01722","Zahra Anggraini",2,6.00,"Low Engagement"
"STU01643","Diah Anggara",3,37.67,"Low Engagement"
"STU01907","Hadi Putra",1,100.00,"Focused Learner"
"STU02312","Krisna Yusuf",4,53.00,"Low Engagement"
"STU02259","Budi Setyowati",9,26.44,"At Risk"
"STU00755","Naufal Maulana",1,2.00,"Low Engagement"
"STU00818","Dimas Anggraini",4,56.50,"Low Engagement"
"STU02838","Putri Mahendra",6,61.67,"Low Engagement"
"STU02961","Dewi Nugroho",9,44.11,"At Risk"
"STU01876","Kirana Putra",3,67.33,"Low Engagement"
"STU00391","Ferdi Saputra",3,58.67,"Low Engagement"
"STU02080","Hana Damayanti",1,56.00,"Low Engagement"
"STU01322","Reno Putra",6,56.17,"Low Engagement"
"STU02243","Tia Hakim",9,64.00,"At Risk"
"STU00447","Reza Nugroho",2,42.50,"Low Engagement"
"STU02644","Iqbal Mahendra",1,2.00,"Low Engagement"
"STU01506","Surya Anggara",1,100.00,"Focused Learner"
"STU02226","Vina Anggara",4,74.00,"Low Engagement"
"STU01561","Satria Setiawan",3,16.00,"Low Engagement"
"STU01179","Siti Hidayat",5,73.40,"Low Engagement"
"STU00704","Galih Mahendra",3,100.00,"Focused Learner"
"STU02875","Vina Hidayat",7,33.00,"Low Engagement"
"STU02210","Fitri Kurniawan",0,0.00,"Inactive"
"STU01933","Siti Kusuma",6,58.00,"Low Engagement"
"STU00268","Nadia Pratama",0,0.00,"Inactive"
"STU01549","Arif Hapsari",3,34.00,"Low Engagement"
"STU01507","Andi Hapsari",4,100.00,"Focused Learner"
"STU02855","Olivia Wibowo",2,66.50,"Low Engagement"
"STU00271","Putri Yusuf",3,78.33,"Low Engagement"
"STU00082","Ferdi Anggara",2,6.50,"Low Engagement"
"STU00004","Panji Lestari",0,0.00,"Inactive"
"STU01100","Diah Wijaya",6,31.00,"Low Engagement"
"STU00632","Putra Nugroho",0,0.00,"Inactive"
"STU02844","Fajar Kurniawan",6,78.33,"Low Engagement"
"STU01499","Umi Pratama",4,64.75,"Low Engagement"
"STU00136","Permata Permadi",2,54.00,"Low Engagement"
"STU01254","Fajar Hakim",5,55.80,"Low Engagement"
"STU02438","Hendra Kusuma",6,55.33,"Low Engagement"
"STU01197","Putra Wibowo",0,0.00,"Inactive"
"STU00695","Kirana Maulana",0,0.00,"Inactive"
"STU02851","Sari Damayanti",4,100.00,"Focused Learner"
"STU02149","Mawar Lestari",1,100.00,"Focused Learner"
"STU02227","Rahmat Pratama",1,7.00,"Low Engagement"
"STU00164","Ayu Nugroho",0,0.00,"Inactive"
"STU02714","Lestari Iskandar",8,24.63,"At Risk"
"STU02098","Putri Hapsari",11,65.18,"At Risk"
"STU01815","Yuni Setiawan",6,39.67,"Low Engagement"
"STU00960","Putra Permadi",2,50.00,"Low Engagement"
"STU01737","Putri Wulandari",3,68.33,"Low Engagement"
"STU02801","Panji Putra",0,0.00,"Inactive"
"STU02109","Nadia Pertiwi",3,16.00,"Low Engagement"
"STU02984","Rizky Susanto",5,61.60,"Low Engagement"
"STU02523","Hendra Wibowo",6,28.50,"Low Engagement"
"STU00799","Gita Mahendra",1,19.00,"Low Engagement"
"STU01609","Eko Pratama",3,48.33,"Low Engagement"
"STU01032","Budi Pratama",10,76.10,"At Risk"
"STU02870","Zahra Pratama",0,0.00,"Inactive"
"STU00509","Putri Anggara",0,0.00,"Inactive"
"STU02998","Nita Iskandar",3,77.67,"Low Engagement"
"STU00733","Olivia Lestari",3,36.67,"Low Engagement"
"STU00587","Andi Pramudita",0,0.00,"Inactive"
"STU02624","Hana Susanto",2,54.00,"Low Engagement"
"STU01533","Panji Permadi",1,100.00,"Focused Learner"
"STU01495","Nita Hakim",1,5.00,"Low Engagement"
"STU02228","Aditya Permadi",5,70.60,"Low Engagement"
"STU02337","Eka Putra",3,69.00,"Low Engagement"
"STU00051","Dimas Hidayat",1,70.00,"Low Engagement"
"STU01301","Panji Maulana",6,31.50,"Low Engagement"
"STU00018","Intan Susanto",1,17.00,"Low Engagement"
"STU00680","Wahyu Anggraini",0,0.00,"Inactive"
"STU01912","Kirana Yusuf",0,0.00,"Inactive"
"STU00294","Citra Rahmawati",9,40.33,"At Risk"
"STU02901","Adi Anggara",4,64.50,"Low Engagement"
"STU01849","Nadia Nugroho",3,45.67,"Low Engagement"
"STU02003","Yoga Putra",4,82.75,"Focused Learner"
"STU00875","Arif Saputra",4,86.50,"Focused Learner"
"STU01237","Andi Kusuma",2,12.50,"Low Engagement"
"STU01153","Dewi Permadi",1,100.00,"Focused Learner"
"STU02879","Hana Putra",3,25.33,"Low Engagement"
"STU02120","Rizky Susanto",1,6.00,"Low Engagement"
"STU02751","Ferdi Setiawan",4,92.00,"Focused Learner"
"STU00880","Sari Iskandar",5,93.00,"Focused Learner"
"STU00870","Panji Maulana",6,51.00,"Low Engagement"
"STU02161","Vina Hakim",4,65.75,"Low Engagement"
"STU01752","Galih Nugroho",1,96.00,"Focused Learner"
"STU01065","Lestari Permadi",6,40.17,"Low Engagement"
"STU01443","Budi Kurniawan",11,48.82,"At Risk"
"STU01104","Yoga Hakim",2,100.00,"Focused Learner"
"STU02650","Intan Pratama",3,57.00,"Low Engagement"
"STU02872","Iqbal Pratama",5,43.00,"Low Engagement"
"STU02898","Dimas Kurniawan",11,34.00,"At Risk"
"STU02732","Yoga Setiawan",2,26.50,"Low Engagement"
"STU02700","Yoga Mahendra",3,68.67,"Low Engagement"
"STU02050","Budi Wijaya",0,0.00,"Inactive"
"STU01746","Putra Damayanti",3,72.67,"Low Engagement"
"STU01348","Arif Ramadhan",3,55.00,"Low Engagement"
"STU00029","Putra Cahyani",1,84.00,"Focused Learner"
"STU02311","Yuni Yusuf",1,71.00,"Low Engagement"
"STU01419","Gilang Nugroho",2,84.00,"Focused Learner"
"STU01338","Vina Setyowati",9,52.89,"At Risk"
"STU00653","Reza Permadi",2,13.50,"Low Engagement"
"STU01679","Reno Anggraini",3,54.33,"Low Engagement"
"STU00182","Hadi Pramudita",9,62.22,"At Risk"
"STU00394","Satria Nugroho",6,62.00,"Low Engagement"
"STU01355","Dewi Santoso",4,48.00,"Low Engagement"
"STU00369","Nita Setyowati",6,41.17,"Low Engagement"
"STU00075","Ferdi Iskandar",0,0.00,"Inactive"
"STU01522","Kirana Permadi",5,36.60,"Low Engagement"
"STU00139","Gita Yusuf",6,84.50,"Focused Learner"
"STU02976","Indah Lestari",0,0.00,"Inactive"
"STU01667","Budi Permadi",2,38.50,"Low Engagement"
"STU00167","Sinta Damayanti",4,59.00,"Low Engagement"
"STU02457","Nita Setyowati",1,70.00,"Low Engagement"
"STU02702","Zahra Ramadhan",6,56.50,"Low Engagement"
"STU00390","Tia Wibowo",1,81.00,"Focused Learner"
"STU01692","Reza Hakim",0,0.00,"Inactive"
"STU00021","Luthfi Wijaya",4,25.25,"Low Engagement"
"STU00889","Mega Hakim",2,65.50,"Low Engagement"
"STU02592","Winda Mahendra",3,65.00,"Low Engagement"
"STU00813","Yuni Kurniawan",5,30.20,"Low Engagement"
"STU01422","Diah Pratama",4,55.75,"Low Engagement"
"STU01167","Permata Lestari",3,71.00,"Low Engagement"
"STU02064","Ferdi Pertiwi",0,0.00,"Inactive"
"STU02562","Eka Ramadhan",4,30.00,"Low Engagement"
"STU01956","Maya Putra",5,54.00,"Low Engagement"
"STU02361","Budi Nugroho",9,77.33,"At Risk"
"STU00076","Yuni Rahmawati",3,64.67,"Low Engagement"
"STU01736","Zahra Setiawan",10,41.10,"At Risk"
"STU00493","Yoga Cahyani",0,0.00,"Inactive"
"STU00647","Vina Lestari",3,64.33,"Low Engagement"
"STU01178","Budi Lestari",11,49.27,"At Risk"
"STU02440","Yoga Lestari",4,51.50,"Low Engagement"
"STU01038","Eko Wijaya",1,5.00,"Low Engagement"
"STU00580","Bayu Permadi",0,0.00,"Inactive"
"STU02581","Iqbal Nugroho",0,0.00,"Inactive"
"STU02949","Nita Hidayat",0,0.00,"Inactive"
"STU02134","Fajar Cahyani",2,50.50,"Low Engagement"
"STU01914","Budi Hakim",4,27.25,"Low Engagement"
"STU01875","Reza Pratama",9,56.67,"At Risk"
"STU01906","Kirana Ramadhan",11,57.27,"At Risk"
"STU01541","Sari Mahendra",0,0.00,"Inactive"
"STU01982","Nadia Wulandari",1,92.00,"Focused Learner"
"STU00186","Surya Ramadhan",3,38.33,"Low Engagement"
"STU01930","Hana Wibowo",3,55.00,"Low Engagement"
"STU01847","Reza Nugroho",3,47.00,"Low Engagement"
"STU00435","Diah Mahendra",11,47.55,"At Risk"
"STU02938","Krisna Setiawan",3,63.00,"Low Engagement"
"STU01712","Bayu Damayanti",0,0.00,"Inactive"
"STU02505","Wahyu Ramadhan",11,60.55,"At Risk"
"STU02330","Luthfi Wibowo",3,84.00,"Focused Learner"
"STU01035","Nita Iskandar",6,55.00,"Low Engagement"
"STU02561","Galih Permadi",3,60.00,"Low Engagement"
"STU00862","Arif Rahmawati",0,0.00,"Inactive"
"STU01428","Satria Iskandar",6,52.17,"Low Engagement"
"STU00127","Reza Setyowati",1,100.00,"Focused Learner"
"STU00017","Eka Anggara",3,43.00,"Low Engagement"
"STU00295","Olivia Mahendra",11,53.18,"At Risk"
"STU02749","Intan Damayanti",2,20.50,"Low Engagement"
"STU02892","Hendra Saputra",0,0.00,"Inactive"
"STU00316","Permata Saputra",1,7.00,"Low Engagement"
"STU00994","Arif Iskandar",2,55.50,"Low Engagement"
"STU02221","Indah Setyowati",1,100.00,"Focused Learner"
"STU01174","Eko Pratama",10,67.60,"At Risk"
"STU01105","Luthfi Putra",1,1.00,"Low Engagement"
"STU00972","Winda Pertiwi",7,53.57,"Low Engagement"
"STU02847","Bagus Wibowo",2,48.00,"Low Engagement"
"STU01809","Bayu Pramudita",5,10.80,"Low Engagement"
"STU00708","Siti Santoso",8,59.75,"At Risk"
"STU02909","Adi Ramadhan",3,68.33,"Low Engagement"
"STU02433","Reno Lestari",4,69.00,"Low Engagement"
"STU02034","Mega Cahyani",2,54.50,"Low Engagement"
"STU02716","Dimas Pramudita",5,49.20,"Low Engagement"
"STU01041","Sari Yusuf",4,60.75,"Low Engagement"
"STU00976","Maya Hapsari",3,34.33,"Low Engagement"
"STU02671","Siti Hapsari",3,49.00,"Low Engagement"
"STU00669","Aditya Wulandari",6,47.83,"Low Engagement"
"STU00562","Olivia Setyowati",1,100.00,"Focused Learner"
"STU01520","Eko Nugroho",2,100.00,"Focused Learner"
"STU01431","Maya Hakim",3,74.00,"Low Engagement"
"STU00821","Surya Hidayat",8,45.63,"At Risk"
"STU00251","Bagus Ramadhan",2,79.00,"Low Engagement"
"STU00055","Panji Permadi",0,0.00,"Inactive"
"STU00564","Gilang Pratama",1,100.00,"Focused Learner"
"STU02660","Putra Damayanti",3,57.33,"Low Engagement"
"STU01759","Reno Hakim",4,52.50,"Low Engagement"
"STU00285","Diah Wijaya",5,57.60,"Low Engagement"
"STU01170","Mawar Rahmawati",6,68.83,"Low Engagement"
"STU00988","Ratna Nugroho",1,100.00,"Focused Learner"
"STU02289","Wahyu Wijaya",6,53.00,"Low Engagement"
"STU00933","Permata Saputra",5,37.00,"Low Engagement"
"STU02653","Indah Setyowati",3,42.00,"Low Engagement"
"STU02249","Yoga Kusuma",0,0.00,"Inactive"
"STU00091","Kirana Rahmawati",3,100.00,"Focused Learner"
"STU02407","Yuni Cahyani",5,33.80,"Low Engagement"
"STU00780","Budi Kusuma",6,60.00,"Low Engagement"
"STU00380","Citra Pertiwi",3,69.33,"Low Engagement"
"STU02005","Arif Permadi",1,2.00,"Low Engagement"
"STU00595","Galih Rahmawati",3,64.00,"Low Engagement"
"STU02320","Aditya Setyowati",3,59.00,"Low Engagement"
"STU02670","Yoga Susanto",6,46.17,"Low Engagement"
"STU02489","Maya Cahyani",5,80.00,"Focused Learner"
"STU00452","Iqbal Pramudita",3,37.00,"Low Engagement"
"STU02042","Mega Anggara",3,47.67,"Low Engagement"
"STU00843","Putri Anggraini",6,65.17,"Low Engagement"
"STU01649","Dito Anggraini",5,28.20,"Low Engagement"
"STU00631","Hendra Putra",8,34.00,"At Risk"
"STU00214","Dimas Mahendra",4,46.75,"Low Engagement"
"STU02371","Sinta Hakim",0,0.00,"Inactive"
"STU00738","Satria Kurniawan",10,51.00,"At Risk"
"STU00621","Ayu Susanto",3,100.00,"Focused Learner"
"STU02735","Bayu Hapsari",4,37.75,"Low Engagement"
"STU02247","Rizky Permadi",8,22.75,"At Risk"
"STU01729","Eka Wibowo",0,0.00,"Inactive"
"STU02951","Sari Wulandari",2,28.00,"Low Engagement"
"STU01002","Surya Pramudita",1,1.00,"Low Engagement"
"STU01591","Budi Hakim",3,60.00,"Low Engagement"
"STU00963","Nadia Santoso",5,42.00,"Low Engagement"
"STU02062","Eka Iskandar",3,30.67,"Low Engagement"
"STU00625","Dewi Permadi",3,49.33,"Low Engagement"
"STU00724","Aditya Hapsari",5,50.60,"Low Engagement"
"STU01625","Siti Kusuma",3,35.00,"Low Engagement"
"STU02531","Yuni Hakim",2,100.00,"Focused Learner"
"STU00718","Olivia Hidayat",1,9.00,"Low Engagement"
"STU00979","Adi Anggara",8,55.75,"At Risk"
"STU00313","Diah Saputra",3,52.67,"Low Engagement"
"STU00922","Yoga Wibowo",5,48.20,"Low Engagement"
"STU00254","Wahyu Lestari",1,7.00,"Low Engagement"
"STU02768","Fajar Susanto",11,55.09,"At Risk"
"STU00876","Wahyu Pratama",3,93.67,"Focused Learner"
"STU02533","Zahra Ramadhan",9,40.00,"At Risk"
"STU02066","Bayu Pramudita",8,56.13,"At Risk"
"STU00581","Krisna Kusuma",1,38.00,"Low Engagement"
"STU00187","Lestari Permadi",1,0.00,"Low Engagement"
"STU02988","Maya Susanto",7,58.00,"Low Engagement"
"STU02599","Bayu Wibowo",0,0.00,"Inactive"
"STU00600","Reza Kusuma",0,0.00,"Inactive"
"STU01249","Nita Putra",3,12.33,"Low Engagement"
"STU00207","Dito Wulandari",3,5.00,"Low Engagement"
"STU01383","Sinta Yusuf",2,3.50,"Low Engagement"
"STU01878","Mawar Anggraini",3,69.00,"Low Engagement"
"STU02494","Satria Santoso",2,64.00,"Low Engagement"
"STU01935","Nadia Lestari",3,51.67,"Low Engagement"
"STU02919","Yuni Hapsari",0,0.00,"Inactive"
"STU02166","Zahra Putra",0,0.00,"Inactive"
"STU02750","Nadia Setiawan",2,51.00,"Low Engagement"
"STU01586","Dimas Rahmawati",4,82.25,"Focused Learner"
"STU01306","Krisna Hapsari",6,53.83,"Low Engagement"
"STU00479","Hendra Cahyani",1,0.00,"Low Engagement"
"STU01282","Tia Wibowo",0,0.00,"Inactive"
"STU01510","Hadi Pramudita",1,100.00,"Focused Learner"
"STU00920","Zahra Pramudita",5,55.80,"Low Engagement"
"STU01883","Kirana Anggraini",0,0.00,"Inactive"
"STU00494","Fajar Anggraini",5,42.40,"Low Engagement"
"STU00305","Gita Hapsari",3,39.33,"Low Engagement"
"STU01885","Zahra Santoso",0,0.00,"Inactive"
"STU00502","Indah Permadi",3,81.67,"Focused Learner"
"STU01802","Surya Lestari",2,51.00,"Low Engagement"
"STU02724","Reno Anggara",0,0.00,"Inactive"
"STU00235","Aditya Ramadhan",2,90.00,"Focused Learner"
"STU01220","Nadia Wibowo",3,78.67,"Low Engagement"
"STU02530","Naufal Wulandari",6,45.33,"Low Engagement"
"STU00850","Sari Lestari",1,38.00,"Low Engagement"
"STU01142","Nadia Mahendra",4,18.50,"Low Engagement"
"STU00970","Yuni Pratama",4,21.25,"Low Engagement"
"STU00888","Putri Setiawan",1,52.00,"Low Engagement"
"STU02281","Aditya Pratama",4,56.75,"Low Engagement"
"STU01500","Budi Putra",0,0.00,"Inactive"
"STU00063","Mawar Anggara",4,51.75,"Low Engagement"
"STU02128","Rizky Pratama",2,41.00,"Low Engagement"
"STU01763","Lestari Nugroho",7,19.57,"Low Engagement"
"STU00465","Rahmat Setyowati",2,38.00,"Low Engagement"
"STU01557","Kirana Hapsari",5,20.40,"Low Engagement"
"STU00536","Citra Anggara",0,0.00,"Inactive"
"STU01268","Galih Cahyani",8,61.38,"At Risk"
"STU00454","Intan Saputra",1,97.00,"Focused Learner"
"STU02771","Winda Setyowati",11,66.73,"At Risk"
"STU01074","Maya Permadi",4,54.50,"Low Engagement"
"STU01528","Citra Pertiwi",0,0.00,"Inactive"
"STU01438","Putra Anggraini",5,67.00,"Low Engagement"
"STU01480","Diah Maulana",0,0.00,"Inactive"
"STU00590","Mawar Rahmawati",0,0.00,"Inactive"
"STU01300","Diah Yusuf",2,16.00,"Low Engagement"
"STU02662","Hadi Wijaya",4,74.00,"Low Engagement"
"STU01558","Dimas Kusuma",2,94.00,"Focused Learner"
"STU00267","Budi Setyowati",2,76.00,"Low Engagement"
"STU01364","Eka Lestari",2,24.00,"Low Engagement"
"STU01278","Hadi Iskandar",0,0.00,"Inactive"
"STU02945","Yoga Santoso",3,40.00,"Low Engagement"
"STU01619","Vina Pratama",0,0.00,"Inactive"
"STU00559","Permata Santoso",3,79.67,"Low Engagement"
"STU02413","Rahmat Anggara",7,28.43,"Low Engagement"
"STU00586","Reza Maulana",5,52.60,"Low Engagement"
"STU02194","Reno Anggara",6,78.67,"Low Engagement"
"STU00131","Rizky Wibowo",6,50.67,"Low Engagement"
"STU00617","Intan Pratama",3,19.33,"Low Engagement"
"STU01455","Bayu Pertiwi",0,0.00,"Inactive"
"STU00334","Intan Pertiwi",3,68.00,"Low Engagement"
"STU01613","Hendra Saputra",2,69.50,"Low Engagement"
"STU00143","Gilang Permadi",11,35.91,"At Risk"
"STU00361","Arif Damayanti",0,0.00,"Inactive"
"STU01251","Reno Wijaya",3,79.33,"Low Engagement"
"STU02645","Yoga Iskandar",7,30.14,"Low Engagement"
"STU02620","Dito Kurniawan",0,0.00,"Inactive"
"STU01964","Reza Nugroho",3,36.33,"Low Engagement"
"STU00801","Arif Cahyani",3,61.00,"Low Engagement"
"STU00627","Putri Kusuma",2,64.00,"Low Engagement"
"STU00221","Umi Lestari",0,0.00,"Inactive"
"STU00258","Indah Anggara",0,0.00,"Inactive"
"STU02841","Yoga Maulana",2,100.00,"Focused Learner"
"STU01603","Yoga Hakim",10,65.00,"At Risk"
"STU02712","Eko Pratama",3,38.00,"Low Engagement"
"STU00833","Tia Hakim",8,75.25,"At Risk"
"STU02537","Hana Rahmawati",3,53.67,"Low Engagement"
"STU01855","Reza Pramudita",4,48.25,"Low Engagement"
"STU01714","Olivia Hakim",1,100.00,"Focused Learner"
"STU02011","Hendra Ramadhan",10,51.10,"At Risk"
"STU01362","Wahyu Lestari",4,89.75,"Focused Learner"
"STU00984","Mawar Pertiwi",6,42.83,"Low Engagement"
"STU01688","Ferdi Wijaya",3,13.00,"Low Engagement"
"STU01228","Putra Putra",3,88.67,"Focused Learner"
