"student_id","name","email","age","city","registration_date","acquisition_source","plan_type","total_enrollments"
"STU02467","Putri Hapsari","putri.hapsari@gmail.com",32,"Denpasar","2025-01-12","Referral","pro",1
"STU01744","Naufal Anggara","naufal.anggara@gmail.com",18,"Surabaya","2024-01-23","Instagram","free",3
"STU00505","Umi Rahmawati","umi.rahmawati@gmail.com",21,"Bandung","2023-09-21","Instagram","free",6
"STU02631","Panji Saputra","panji.saputra308@gmail.com",37,"Bandung","2023-08-13","Organic","free",11
"STU00072","Gita Anggara","gita.anggara@gmail.com",27,"Jakarta","2024-07-23","Instagram","free",2
"STU01133","Satria Lestari","satria.lestari@gmail.com",39,"Malang","2024-07-30","Instagram","free",1
"STU00229","Rizky Damayanti","rizky.damayanti418@outlook.com",40,"Bandung","2023-04-19","Google","free",2
"STU01789","Yuni Saputra","yuni.saputra356@hotmail653@gmail.com",26,"Jakarta","2023-11-09","YouTube","free",7
"STU01076","Siti Saputra","siti.saputra957@outlook.com",33,"Jakarta","2024-07-20","YouTube","free",0
"STU01171","Zahra Pramudita","zahra.pramudita@yahoo.com",28,"Bekasi","2023-04-02","Instagram","pro",0
"STU01998","Hadi Hakim","hadi.hakim@outlook.com",37,"Denpasar","2024-11-08","Organic","free",2
"STU02969","Nadia Wulandari","nadia.wulandari@hotmail.com",32,"Jakarta","2023-12-19","YouTube","basic",6
"STU02340","Maya Yusuf","maya.yusuf@hotmail.com",19,"Bandung","2024-10-04","Google","basic",1
"STU01107","Bayu Hakim","bayu.hakim@yahoo.com",43,"Bekasi","2022-01-18","YouTube","pro",1
"STU00540","Indah Hidayat","indah.hidayat499@hotmail.com",25,"Yogyakarta","2022-12-13","Referral","free",2
"STU02907","Rizky Kusuma","rizky.kusuma@outlook.com",26,"Bandung","2022-03-17","YouTube","basic",4
"STU02816","Sinta Wijaya","sinta.wijaya@outlook.com",30,"Yogyakarta","2024-08-07","Instagram","free",2
"STU01589","Rizky Anggraini","rizky.anggraini@hotmail.com",31,"Palembang","2024-02-17","Referral","free",6
"STU00450","Nadia Pratama","nadia.pratama124@hotmail.com",18,"Malang","2023-09-13","Google","free",2
"STU00307","Bayu Iskandar","bayu.iskandar@hotmail.com",21,"Bekasi","2022-01-31","Google","basic",5
"STU00257","Gilang Cahyani","gilang.cahyani@yahoo.com",33,"Surabaya","2022-07-11","Referral","basic",3
"STU01873","Winda Permadi","winda.permadi@gmail.com",37,"Semarang","2024-06-10","Google","free",3
"STU01812","Siti Hakim","siti.hakim@gmail.com",36,"Yogyakarta","2023-03-24","Google","free",4
"STU01274","Vina Maulana","vina.maulana570@gmail.com",26,"Medan","2023-06-14","Instagram","free",8
"STU01841","Mawar Pertiwi","mawar.pertiwi@yahoo.com",21,"Bandung","2022-09-24","Instagram","free",0
"STU02217","Krisna Pramudita","krisna.pramudita@hotmail.com",23,"Bandung","2025-02-05","Referral","free",0
"STU00924","Ratna Kurniawan","ratna.kurniawan@yahoo7389@gmail.com",21,"Yogyakarta","2022-03-22","Google","pro",0
"STU01286","Galih Santoso","galih.santoso@yahoo.com",44,"Bandung","2023-07-19","TikTok","free",3
"STU02814","Maya Damayanti","maya.damayanti@outlook8874@gmail.com",19,"Jakarta","2023-12-31","Google","free",3
"STU00338","Bagus Anggara","bagus.anggara@gmail.com",39,"Medan","2023-08-17","Instagram","free",4
"STU01050","Putri Saputra","putri.saputra899@outlook.com",33,"Jakarta","2024-04-01","YouTube","basic",7
"STU01660","Putri Saputra","putri.saputra@gmail.com",25,"Yogyakarta","2023-11-21","Google","free",2
"STU02678","Olivia Mahendra","olivia.mahendra252@yahoo.com",22,"Surabaya","2023-02-11","Referral","free",6
"STU01716","Gilang Yusuf","gilang.yusuf@yahoo.com",38,"Yogyakarta","2023-05-07","Google","pro",2
"STU01532","Ferdi Kurniawan","ferdi.kurniawan@gmail.com",35,"Medan","2025-01-13","Instagram","free",3
"STU02360","Indah Santoso","indah.santoso778@hotmail.com",18,"Jakarta","2024-01-15","TikTok","basic",1
"STU01393","Winda Hakim","winda.hakim625@outlook.com",42,"Bandung","2024-09-25","Google","free",4
"STU00636","Sinta Permadi","sinta.permadi@yahoo.com",26,"Jakarta","2024-02-04","Referral","pro",2
"STU01342","Siti Pramudita","siti.pramudita@hotmail.com",37,"Denpasar","2023-07-31","Instagram","pro",11
"STU01177","Satria Permadi","satria.permadi@outlook.com",23,"Surabaya","2025-01-21","Google","free",6
"STU00663","Tia Setyowati","tia.setyowati274@yahoo.com",27,"Surabaya","2024-01-01","Instagram","pro",9
"STU02142","Surya Setiawan","surya.setiawan790@hotmail.com",39,"Semarang","2024-12-17","Instagram","free",1
"STU02061","Aditya Pertiwi","aditya.pertiwi423@hotmail.com",18,"Medan","2024-07-03","Instagram","pro",11
"STU02421","Mega Putra","mega.putra764@yahoo.com",36,"Bandung","2023-06-11","Instagram","pro",6
"STU00352","Yoga Putra","yoga.putra@yahoo.com",41,"Makassar","2024-02-14","Referral","free",11
"STU00814","Bagus Anggara","bagus.anggara@yahoo.com",40,"Semarang","2024-09-24","Referral","basic",0
"STU00720","Ferdi Wulandari","ferdi.wulandari@yahoo.com",25,"Jakarta","2024-07-23","YouTube","free",3
"STU02866","Intan Hidayat","intan.hidayat862@gmail3992@gmail.com",35,"Jakarta","2022-06-26","YouTube","free",1
"STU00398","Satria Hakim","satria.hakim442@yahoo.com",22,"Makassar","2024-03-23","TikTok","basic",0
"STU02746","Sinta Lestari","sinta.lestari@hotmail.com",33,"Surabaya","2022-07-12","Instagram","basic",3
"STU00346","Luthfi Wulandari","luthfi.wulandari@yahoo.com",38,"Yogyakarta","2024-03-10","Instagram","free",3
"STU02507","Winda Kusuma","winda.kusuma@hotmail.com",23,"Jakarta","2022-09-08","Google","free",0
"STU00277","Nadia Setiawan","nadia.setiawan@outlook.com",28,"Jakarta","2024-10-09","Referral","basic",0
"STU01542","Citra Ramadhan","citra.ramadhan@hotmail.com",33,"Bandung","2022-01-16","Referral","free",2
"STU00978","Tia Wulandari","tia.wulandari@hotmail.com",38,"Yogyakarta","2024-02-22","Instagram","basic",3
"STU02239","Reza Wibowo","reza.wibowo@gmail.com",23,"Bogor","2023-08-11","YouTube","free",3
"STU01908","Maya Wibowo","maya.wibowo@outlook.com",24,"Bogor","2024-03-27","Google","free",2
"STU00588","Nadia Cahyani","nadia.cahyani@hotmail.com",30,"Jakarta","2022-01-19","Instagram","basic",11
"STU01021","Gita Ramadhan","gita.ramadhan@yahoo.com",44,"Denpasar","2024-10-09","Instagram","free",3
"STU02972","Intan Pertiwi","intan.pertiwi@yahoo.com",25,"Malang","2022-08-03","Google","free",0
"STU01584","Ratna Kurniawan","ratna.kurniawan136@yahoo.com",44,"Semarang","2025-02-14","YouTube","free",3
"STU01036","Putra Susanto","putra.susanto262@hotmail.com",45,"Yogyakarta","2024-02-25","YouTube","free",2
"STU00244","Hana Lestari","hana.lestari@gmail.com",23,"Semarang","2024-06-15","TikTok","free",9
"STU01741","Umi Susanto","umi.susanto@yahoo.com",25,"Bandung","2024-06-29","TikTok","free",5
"STU01195","Andi Wibowo","andi.wibowo@yahoo.com",40,"Jakarta","2023-06-13","TikTok","basic",1
"STU01563","Iqbal Hakim","iqbal.hakim839@yahoo.com",29,"Palembang","2023-06-27","Google","free",0
"STU02652","Aditya Hakim","aditya.hakim470@outlook.com",45,"Surabaya","2022-02-28","Google","basic",3
"STU02524","Iqbal Wibowo","iqbal.wibowo@outlook.com",31,"Bekasi","2023-09-22","YouTube","basic",0
"STU02625","Andi Cahyani","andi.cahyani@outlook.com",32,"Bandung","2022-08-26","Organic","basic",1
"STU01019","Gita Setyowati","gita.setyowati@yahoo.com",29,"Medan","2024-01-31","Google","basic",4
"STU01512","Permata Rahmawati","permata.rahmawati45@outlook.com",25,"Denpasar","2022-08-30","Instagram","free",2
"STU00069","Panji Putra","panji.putra838@hotmail.com",23,"Jakarta","2023-09-28","Instagram","free",0
"STU01403","Kirana Wijaya","kirana.wijaya@yahoo.com",42,"Malang","2024-09-05","Google","free",4
"STU01951","Vina Hakim","vina.hakim@outlook.com",39,"Jakarta","2022-05-09","YouTube","free",10
"STU00047","Gita Maulana","gita.maulana598@gmail.com",32,"Medan","2024-11-15","Referral","free",3
"STU01012","Lestari Pratama","lestari.pratama@hotmail.com",20,"Surabaya","2022-11-10","YouTube","free",0
"STU00772","Hana Kurniawan","hana.kurniawan@hotmail.com",18,"Malang","2022-01-15","YouTube","basic",3
"STU01429","Indah Setiawan","indah.setiawan979@yahoo.com",41,"Bandung","2024-04-23","Google","pro",9
"STU01553","Panji Setiawan","panji.setiawan156@outlook.com",23,"Bogor","2024-07-14","Google","free",3
"STU00392","Iqbal Setyowati","iqbal.setyowati500@gmail.com",28,"Jakarta","2023-03-04","Instagram","basic",5
"STU02908","Yoga Anggraini","yoga.anggraini@gmail.com",25,"Semarang","2024-09-02","Instagram","free",0
"STU01708","Zahra Nugroho","zahra.nugroho525@hotmail.com",29,"Bandung","2024-01-11","YouTube","free",0
"STU02082","Naufal Anggara","naufal.anggara@yahoo.com",30,"Jakarta","2024-07-16","Google","free",9
"STU01726","Rizky Setiawan","rizky.setiawan379@gmail.com",35,"Yogyakarta","2022-01-17","YouTube","free",3
"STU02498","Siti Wulandari","siti.wulandari@yahoo.com",44,"Palembang","2024-05-16","Referral","free",11
"STU02832","Putra Setiawan","putra.setiawan@gmail.com",31,"Bandung","2024-07-22","Instagram","basic",1
"STU01423","Hana Anggara","hana.anggara765@outlook.com",35,"Bogor","2023-06-29","Instagram","basic",6
"STU00318","Eko Susanto","eko.susanto351@hotmail.com",24,"Yogyakarta","2024-09-02","Referral","free",2
"STU02416","Fitri Cahyani","fitri.cahyani588@hotmail.com",26,"Jakarta","2023-10-08","TikTok","free",0
"STU02073","Nita Setiawan","nita.setiawan271@hotmail.com",31,"Yogyakarta","2022-02-18","Instagram","free",1
"STU01663","Bagus Pratama","bagus.pratama439@gmail.com",20,"Semarang","2025-01-24","Referral","pro",3
"STU02569","Ayu Susanto","ayu.susanto@hotmail3319@gmail.com",41,"Surabaya","2025-01-25","TikTok","free",6
"STU02218","Sari Iskandar","sari.iskandar@yahoo.com",38,"Jakarta","2022-01-27","YouTube","free",3
"STU01905","Wahyu Hapsari","wahyu.hapsari@outlook.com",39,"Bandung","2024-10-16","YouTube","basic",3
"STU00950","Tia Setiawan","tia.setiawan65@hotmail.com",29,"Yogyakarta","2022-05-04","Instagram","pro",6
"STU00998","Yuni Kurniawan","yuni.kurniawan667@outlook.com",32,"Tangerang","2022-03-01","YouTube","basic",11
"STU02547","Zahra Anggraini","zahra.anggraini335@yahoo.com",23,"Palembang","2023-08-14","YouTube","free",3
"STU02409","Dewi Santoso","dewi.santoso36@outlook.com",37,"Jakarta","2023-10-04","YouTube","free",7
"STU02180","Andi Hakim","andi.hakim733@gmail.com",36,"Denpasar","2022-12-18","Instagram","pro",6
"STU00441","Ferdi Putra","ferdi.putra@hotmail.com",22,"Jakarta","2023-04-03","Referral","basic",1
"STU01386","Bayu Ramadhan","bayu.ramadhan@outlook.com",23,"Jakarta","2023-05-21","Referral","free",2
"STU00306","Reno Anggraini","reno.anggraini@hotmail.com",25,"Denpasar","2023-03-04","Instagram","basic",4
"STU02196","Gilang Permadi","gilang.permadi434@outlook.com",33,"Surabaya","2023-10-15","Instagram","free",3
"STU00993","Hana Pratama","hana.pratama@hotmail.com",35,"Jakarta","2022-05-20","Instagram","free",9
"STU01214","Ferdi Hidayat","ferdi.hidayat@outlook3480@gmail.com",32,"Makassar","2022-10-23","Instagram","free",2
"STU02367","Adi Kurniawan","adi.kurniawan706@yahoo.com",42,"Surabaya","2024-07-31","Instagram","pro",10
"STU02856","Hendra Kurniawan","hendra.kurniawan11@yahoo.com",18,"Makassar","2022-09-26","Instagram","free",0
"STU00603","Intan Saputra","intan.saputra@yahoo.com",23,"Medan","2023-07-23","TikTok","free",0
"STU01152","Bagus Pertiwi","bagus.pertiwi@gmail.com",33,"Jakarta","2023-04-04","YouTube","basic",5
"STU00374","Wahyu Kurniawan","wahyu.kurniawan@hotmail7230@gmail.com",28,"Palembang","2023-10-18","Instagram","free",0
"STU01874","Arif Wibowo","arif.wibowo@hotmail2472@gmail.com",23,"Bandung","2022-06-03","Referral","basic",0
"STU02737","Bagus Ramadhan","bagus.ramadhan@gmail.com",23,"Palembang","2023-10-18","YouTube","basic",3
"STU01205","Rizky Susanto","rizky.susanto665@gmail.com",38,"Bandung","2022-02-04","Instagram","basic",5
"STU01466","Iqbal Cahyani","iqbal.cahyani@gmail.com",31,"Bandung","2024-05-22","Google","basic",0
"STU02710","Arif Pertiwi","arif.pertiwi870@hotmail.com",39,"Medan","2024-02-20","Instagram","free",3
"STU02544","Fajar Wulandari","fajar.wulandari@gmail.com",29,"Surabaya","2023-06-24","Google","free",2
"STU02158","Krisna Saputra","krisna.saputra@outlook.com",38,"Jakarta","2024-09-30","Instagram","free",5
"STU01291","Luthfi Hidayat","luthfi.hidayat729@hotmail.com",34,"Makassar","2024-08-13","YouTube","basic",11
"STU01975","Krisna Setyowati","krisna.setyowati@yahoo.com",22,"Bandung","2024-03-19","Referral","free",10
"STU02230","Siti Pratama","siti.pratama@yahoo.com",32,"Denpasar","2022-12-22","YouTube","free",0
"STU00883","Adi Santoso","adi.santoso@outlook.com",31,"Jakarta","2023-09-27","YouTube","free",4
"STU02773","Adi Lestari","adi.lestari758@yahoo.com",19,"Jakarta","2023-06-22","Instagram","free",0
"STU01925","Hana Kurniawan","hana.kurniawan@hotmail6231@gmail.com",23,"Surabaya","2023-09-09","TikTok","free",6
"STU02641","Mawar Rahmawati","mawar.rahmawati306@outlook.com",22,"Jakarta","2024-11-30","Instagram","free",1
"STU00440","Mawar Kusuma","mawar.kusuma@gmail.com",21,"Yogyakarta","2024-11-12","Google","basic",1
"STU01334","Surya Hapsari","surya.hapsari@outlook.com",38,"Denpasar","2022-03-25","YouTube","basic",4
"STU01960","Wahyu Yusuf","wahyu.yusuf@outlook.com",27,"Jakarta","2022-12-15","TikTok","basic",3
"STU00140","Budi Rahmawati","budi.rahmawati@outlook.com",18,"Bandung","2024-01-08","Google","basic",7
"STU02151","Sinta Saputra","sinta.saputra@outlook.com",37,"Surabaya","2024-07-09","Organic","basic",7
"STU00539","Intan Kurniawan","intan.kurniawan@outlook.com",21,"Jakarta","2023-12-13","Google","free",11
"STU02454","Mawar Setyowati","mawar.setyowati@gmail.com",22,"Yogyakarta","2024-06-04","Instagram","free",5
"STU00135","Nita Mahendra","nita.mahendra699@outlook.com",28,"Bandung","2023-05-06","YouTube","basic",11
"STU01696","Hendra Wulandari","hendra.wulandari@yahoo.com",25,"Bandung","2022-09-26","YouTube","basic",3
"STU00649","Galih Ramadhan","galih.ramadhan843@gmail.com",37,"Medan","2024-03-26","Instagram","basic",3
"STU01185","Wahyu Kurniawan","wahyu.kurniawan@yahoo2488@gmail.com",28,"Surabaya","2022-11-25","YouTube","free",3
"STU01052","Surya Setiawan","surya.setiawan@hotmail.com",39,"Jakarta","2025-01-23","YouTube","free",2
"STU00734","Arif Wibowo","arif.wibowo@outlook.com",42,"Denpasar","2024-12-22","Instagram","pro",7
"STU02858","Gilang Wibowo","gilang.wibowo@gmail.com",23,"Semarang","2023-10-10","Referral","free",1
"STU00913","Eko Nugroho","eko.nugroho@hotmail.com",27,"Bekasi","2024-04-24","Google","basic",3
"STU00228","Eko Wijaya","eko.wijaya197@yahoo.com",31,"Surabaya","2022-02-06","Organic","free",3
"STU00674","Zahra Setiawan","zahra.setiawan@outlook.com",18,"Medan","2024-04-13","Referral","free",6
"STU02445","Rahmat Putra","rahmat.putra638@outlook.com",43,"Jakarta","2023-07-03","Google","pro",0
"STU02765","Permata Wijaya","permata.wijaya683@hotmail.com",43,"Bandung","2022-02-05","Instagram","free",5
"STU02366","Luthfi Cahyani","luthfi.cahyani30@yahoo.com",29,"Jakarta","2022-10-05","Instagram","basic",3
"STU00439","Andi Kurniawan","andi.kurniawan@gmail.com",28,"Palembang","2022-07-19","YouTube","free",0
"STU02778","Naufal Damayanti","naufal.damayanti@gmail.com",29,"Surabaya","2025-01-28","Instagram","basic",2
"STU00999","Nita Rahmawati","nita.rahmawati@hotmail.com",24,"Yogyakarta","2023-01-14","Referral","free",2
"STU00359","Hana Yusuf","hana.yusuf@gmail.com",23,"Medan","2024-12-04","Instagram","free",6
"STU00624","Vina Lestari","vina.lestari@yahoo.com",41,"Makassar","2022-09-29","Instagram","free",6
"STU02697","Winda Hidayat","winda.hidayat689@gmail.com",45,"Jakarta","2024-05-13","Referral","free",0
"STU02607","Eko Saputra","eko.saputra@outlook.com",44,"Surabaya","2023-12-07","YouTube","basic",11
"STU00598","Mawar Hidayat","mawar.hidayat535@hotmail.com",28,"Bogor","2023-07-22","Google","free",8
"STU01112","Eko Nugroho","eko.nugroho472@hotmail.com",39,"Semarang","2024-03-19","YouTube","basic",4
"STU02480","Fajar Iskandar","fajar.iskandar112@yahoo.com",21,"Jakarta","2022-02-27","Referral","free",4
"STU00748","Zahra Wibowo","zahra.wibowo138@gmail.com",28,"Surabaya","2024-04-27","TikTok","free",5
"STU02101","Rizky Saputra","rizky.saputra@gmail.com",18,"Denpasar","2023-03-06","Google","free",1
"STU01986","Maya Iskandar","maya.iskandar@yahoo.com",29,"Surabaya","2023-12-12","Google","pro",5
"STU00181","Diah Hakim","diah.hakim968@gmail.com",25,"Bandung","2023-09-08","Instagram","free",3
"STU01140","Mawar Susanto","mawar.susanto249@yahoo.com",37,"Bogor","2024-09-12","Instagram","free",1
"STU00317","Gilang Hidayat","gilang.hidayat@hotmail.com",42,"Bandung","2024-06-06","Instagram","pro",9
"STU02016","Yoga Pratama","yoga.pratama912@yahoo.com",23,"Semarang","2024-05-08","Referral","free",6
"STU00113","Wahyu Cahyani","wahyu.cahyani390@hotmail.com",27,"Medan","2024-07-17","Referral","free",0
"STU01948","Putri Damayanti","putri.damayanti@yahoo.com",25,"Bekasi","2024-12-03","Instagram","free",0
"STU00867","Zahra Lestari","zahra.lestari@hotmail.com",43,"Jakarta","2024-07-06","Instagram","basic",0
"STU01292","Wahyu Wijaya","wahyu.wijaya94@yahoo8170@gmail.com",24,"Surabaya","2022-10-03","YouTube","basic",1
"STU00336","Olivia Wibowo","olivia.wibowo@gmail.com",20,"Bandung","2022-08-01","Instagram","basic",10
"STU02706","Citra Saputra","citra.saputra@hotmail.com",33,"Medan","2024-03-30","TikTok","free",1
"STU02643","Maya Santoso","maya.santoso916@gmail1459@gmail.com",30,"Surabaya","2023-10-14","TikTok","pro",0
"STU00639","Hadi Setiawan","hadi.setiawan@yahoo.com",36,"Jakarta","2022-10-13","Organic","free",9
"STU01974","Bagus Setyowati","bagus.setyowati@gmail.com",42,"Jakarta","2024-08-09","Instagram","basic",6
"STU00911","Fajar Putra","fajar.putra@yahoo.com",45,"Jakarta","2024-01-15","Instagram","free",0
"STU01728","Indah Pertiwi","indah.pertiwi147@outlook.com",43,"Bandung","2024-01-31","Google","free",10
"STU01330","Rahmat Lestari","rahmat.lestari803@hotmail.com",36,"Jakarta","2024-02-14","Referral","free",6
"STU01788","Mega Wibowo","mega.wibowo@outlook9478@gmail.com",32,"Medan","2024-07-10","Google","free",0
"STU02570","Aditya Kurniawan","aditya.kurniawan676@outlook.com",31,"Surabaya","2025-01-28","Organic","free",11
"STU02106","Winda Ramadhan","winda.ramadhan@gmail.com",20,"Semarang","2023-02-26","Instagram","free",3
"STU01723","Eka Iskandar","eka.iskandar@outlook.com",41,"Bandung","2023-11-19","Instagram","basic",2
"STU00115","Sari Nugroho","sari.nugroho@gmail.com",18,"Makassar","2024-10-22","Instagram","free",2
"STU02516","Dimas Hakim","dimas.hakim@hotmail.com",30,"Jakarta","2024-07-15","Google","free",6
"STU01328","Reno Ramadhan","reno.ramadhan@gmail.com",22,"Jakarta","2024-06-08","Referral","free",10
"STU00325","Arif Ramadhan","arif.ramadhan@hotmail.com",33,"Medan","2025-01-01","Referral","pro",5
"STU00077","Fitri Pertiwi","fitri.pertiwi@outlook.com",20,"Surabaya","2022-08-04","Referral","free",1
"STU02899","Reno Pratama","reno.pratama@hotmail.com",24,"Bandung","2023-10-04","Instagram","pro",4
"STU00409","Nadia Pratama","nadia.pratama@hotmail.com",28,"Yogyakarta","2022-02-12","Instagram","free",1
"STU00917","Bayu Mahendra","bayu.mahendra252@yahoo.com",42,"Bandung","2024-09-23","Instagram","free",1
"STU00593","Yoga Anggraini","yoga.anggraini711@gmail.com",35,"Jakarta","2024-07-28","TikTok","free",1
"STU00208","Vina Nugroho","vina.nugroho@gmail.com",31,"Jakarta","2024-10-11","Instagram","free",6
